6.8043e-07 6.64722 0.842941
2.04127e-06 5.19904 0.463582
4.76294e-06 5.01465 0.498149
1.02063e-05 4.68306 0.180781
2.1093e-05 4.19872 0.475639
4.28664e-05 3.95007 0.239229
8.64131e-05 3.82418 0.245401
0.000173507 3.69784 0.299837
0.000347694 3.37833 0.0585485
0.000696068 4.07411 0.601041
0.00139214 3.95392 0.162444
0.00278495 3.52453 0.297506
0.0031 2.74532 0.223356
